204	540	32	+
29	779	32	+
182	956	32	+
194	849	32	+
335	975	32	+
170	417	32	+
48	660	32	+
7	811	32	+
666	869	32	+
4	100	32	+
154	372	32	+
332	861	32	+
324	367	32	+
324	490	32	+
367	490	32	+
408	468	32	+
241	792	32	+
18	702	32	+
73	722	32	+
108	335	32	+
252	319	32	+
252	336	32	+
319	336	32	+
90	807	32	+
209	428	32	+
363	936	32	+
151	591	32	+
139	899	32	+
625	918	32	+
604	623	32	+
245	959	32	+
145	294	32	+
561	668	32	+
521	929	32	+
504	872	32	+
676	999	32	+
259	468	32	+
177	805	32	+
397	421	32	+
15	527	32	+
262	490	32	+
416	502	32	+
275	759	32	+
886	976	32	+
796	805	32	+
246	495	32	+
811	831	32	+
496	509	32	+
278	872	32	+
75	915	32	+
172	633	32	+
1	496	32	+
506	791	32	+
191	732	32	+
200	644	32	+
133	504	32	+
25	318	32	+
599	776	32	+
616	861	32	+
51	565	32	+
51	936	32	+
565	936	32	+
60	275	32	+
279	537	32	+
385	855	32	+
718	833	32	+
690	944	32	+
479	807	32	+
345	403	32	+
476	840	32	+
150	616	32	+
893	996	32	+
420	525	32	+
300	621	32	+
599	841	32	+
661	715	32	+
581	806	32	+
422	973	32	+
106	260	32	+
106	723	32	+
260	723	32	+
527	590	32	+
204	839	32	+
254	409	32	+
266	411	32	+
573	888	32	+
375	730	32	+
99	712	32	+
353	479	32	+
109	924	32	+
366	452	32	+
205	814	32	+
82	608	32	+
567	824	32	+
141	908	32	+
535	961	32	+
141	967	32	+
141	995	32	+
967	995	32	+
338	918	32	+
77	466	32	+
844	976	32	+
415	683	32	+
538	721	32	+
11	58	32	+
376	599	32	+
377	385	32	+
87	819	32	+
573	785	32	+
878	961	32	+
480	978	32	+
34	710	32	+
202	548	32	+
508	816	32	+
18	315	32	+
761	849	32	+
567	628	32	+
135	437	32	+
188	519	32	+
796	884	32	+
746	786	32	+
400	953	32	+
106	421	32	+
306	754	32	+
255	755	32	+
486	689	32	+
761	794	32	+
775	841	32	+
391	699	32	+
114	520	32	+
68	695	32	+
708	805	32	+
704	902	32	+
239	495	32	+
434	937	32	+
457	853	32	+
527	755	32	+
125	553	32	+
660	791	32	+
334	632	32	+
346	926	32	+
150	861	32	+
450	757	32	+
61	567	32	+
323	933	32	+
207	290	32	+
207	573	32	+
290	573	32	+
256	341	32	+
387	889	32	+
175	223	32	+
61	763	32	+
613	615	32	+
421	723	32	+
491	908	32	+
204	765	32	+
277	737	32	+
85	659	32	+
379	534	32	+
229	366	32	+
171	669	32	+
171	692	32	+
669	692	32	+
927	999	32	+
476	731	32	+
82	362	32	+
356	750	32	+
834	989	32	+
646	722	32	+
450	724	32	+
104	451	32	+
62	359	32	+
662	904	32	+
317	408	32	+
268	434	32	+
600	607	32	+
69	301	32	+
125	542	32	+
836	936	32	+
115	893	32	+
734	801	32	+
331	379	32	+
652	864	32	+
177	796	32	+
408	844	32	+
397	723	32	+
357	399	32	+
919	997	32	+
925	945	32	+
151	154	32	+
271	889	32	+
869	923	32	+
73	320	32	+
129	394	32	+
264	442	32	+
114	924	32	+
1	509	32	+
64	552	32	+
624	836	32	+
313	334	32	+
230	676	32	+
233	488	32	+
31	797	32	+
2	385	32	+
2	459	32	+
385	459	32	+
273	832	32	+
541	816	32	+
136	689	32	+
9	349	32	+
185	721	32	+
532	609	32	+
127	410	32	+
24	866	32	+
876	952	32	+
725	870	32	+
531	602	32	+
609	954	32	+
277	986	32	+
572	867	32	+
751	972	32	+
381	651	32	+
370	682	32	+
770	899	32	+
876	895	32	+
862	966	32	+
30	200	32	+
292	298	32	+
160	650	32	+
558	992	32	+
171	740	32	+
89	697	32	+
422	538	32	+
97	723	32	+
543	996	32	+
191	865	32	+
14	994	32	+
123	548	32	+
184	471	32	+
9	216	32	+
593	795	32	+
51	836	32	+
51	985	32	+
836	985	32	+
839	888	32	+
58	585	32	+
196	292	32	+
46	603	32	+
247	744	32	+
430	512	32	+
154	880	32	+
114	987	32	+
1	313	32	+
491	595	32	+
451	639	32	+
801	965	32	+
141	604	32	+
604	908	32	+
396	727	32	+
31	386	32	+
601	895	32	+
83	710	32	+
212	616	32	+
676	747	32	+
40	236	32	+
45	587	32	+
160	678	32	+
57	563	32	+
269	808	32	+
184	672	32	+
83	859	32	+
83	907	32	+
859	907	32	+
393	487	32	+
393	922	32	+
487	922	32	+
179	370	32	+
261	488	32	+
266	406	32	+
556	707	32	+
353	357	32	+
353	833	32	+
357	833	32	+
373	474	32	+
71	406	32	+
385	746	32	+
328	632	32	+
678	890	32	+
470	486	32	+
504	883	32	+
908	995	32	+
290	785	32	+
290	857	32	+
290	888	32	+
785	857	32	+
785	888	32	+
857	888	32	+
269	563	32	+
173	187	32	+
247	822	32	+
565	985	32	+
274	462	32	+
217	362	32	+
122	858	32	+
301	375	32	+
391	906	32	+
15	415	32	+
620	990	32	+
83	738	32	+
619	625	32	+
355	556	32	+
386	797	32	+
329	745	32	+
34	325	32	+
453	867	32	+
160	890	32	+
207	785	32	+
83	325	32	+
617	631	32	+
61	695	32	+
239	930	32	+
15	590	32	+
188	480	32	+
191	321	32	+
824	941	32	+
286	924	32	+
621	815	32	+
364	425	32	+
377	459	32	+
3	465	32	+
466	898	32	+
98	863	32	+
44	219	32	+
554	773	32	+
294	323	32	+
195	356	32	+
181	609	32	+
299	807	32	+
122	618	32	+
418	656	32	+
565	836	32	+
512	931	32	+
86	637	32	+
195	750	32	+
38	747	32	+
38	775	32	+
747	775	32	+
52	653	32	+
161	615	32	+
103	263	32	+
713	841	32	+
105	863	32	+
135	287	32	+
262	324	32	+
113	869	32	+
820	909	32	+
31	585	32	+
491	709	32	+
423	717	32	+
423	977	32	+
717	977	32	+
34	859	32	+
199	407	32	+
278	659	32	+
138	962	32	+
2	715	32	+
267	439	32	+
16	600	32	+
144	452	32	+
415	527	32	+
32	991	32	+
312	651	32	+
661	784	32	+
428	605	32	+
409	604	32	+
8	892	32	+
276	390	32	+
62	580	32	+
506	583	32	+
157	955	32	+
34	754	32	+
45	159	32	+
517	989	32	+
892	894	32	+
450	991	32	+
189	915	32	+
127	820	32	+
538	973	32	+
532	638	32	+
425	843	32	+
712	911	32	+
731	765	32	+
705	956	32	+
43	672	32	+
420	948	32	+
155	401	32	+
506	660	32	+
656	790	32	+
185	981	32	+
16	361	32	+
301	730	32	+
355	707	32	+
327	407	32	+
107	495	32	+
289	644	32	+
459	784	32	+
565	624	32	+
431	906	32	+
156	469	32	+
345	945	32	+
250	860	32	+
168	593	32	+
93	390	32	+
147	199	32	+
480	633	32	+
480	701	32	+
633	701	32	+
177	320	32	+
77	455	32	+
224	343	32	+
303	593	32	+
606	755	32	+
69	730	32	+
137	206	32	+
137	984	32	+
206	984	32	+
83	306	32	+
303	339	32	+
741	845	32	+
253	365	32	+
296	704	32	+
779	874	32	+
137	225	32	+
328	496	32	+
215	668	32	+
65	284	32	+
171	776	32	+
272	956	32	+
136	281	32	+
694	923	32	+
111	906	32	+
962	969	32	+
737	986	32	+
557	580	32	+
247	505	32	+
27	534	32	+
90	417	32	+
520	924	32	+
754	859	32	+
699	906	32	+
692	740	32	+
181	679	32	+
221	271	32	+
38	841	32	+
145	323	32	+
179	268	32	+
255	683	32	+
82	975	32	+
84	592	32	+
22	346	32	+
410	820	32	+
72	385	32	+
73	884	32	+
371	496	32	+
375	588	32	+
670	944	32	+
741	745	32	+
542	963	32	+
587	749	32	+
377	916	32	+
140	959	32	+
365	755	32	+
315	558	32	+
315	992	32	+
713	747	32	+
173	396	32	+
599	775	32	+
11	687	32	+
237	933	32	+
93	508	32	+
98	602	32	+
98	887	32	+
602	887	32	+
398	672	32	+
114	593	32	+
339	610	32	+
286	350	32	+
370	381	32	+
41	215	32	+
18	858	32	+
469	761	32	+
469	794	32	+
57	808	32	+
563	808	32	+
27	530	32	+
335	771	32	+
430	997	32	+
579	597	32	+
838	1002	32	+
254	491	32	+
698	947	32	+
531	643	32	+
602	643	32	+
313	361	32	+
815	947	32	+
417	807	32	+
494	617	32	+
172	519	32	+
495	621	32	+
45	776	32	+
396	714	32	+
122	558	32	+
404	535	32	+
30	289	32	+
111	431	32	+
523	603	32	+
746	848	32	+
287	745	32	+
333	393	32	+
315	702	32	+
21	221	32	+
187	396	32	+
187	877	32	+
396	877	32	+
312	381	32	+
408	976	32	+
