1	16	32	-
1	307	32	+
1	313	32	+
1	328	32	+
1	334	32	+
1	361	32	+
1	361	32	-
1	368	32	+
1	371	32	+
1	472	32	-
1	496	32	+
1	509	32	+
1	514	32	+
1	516	32	+
1	600	32	-
1	607	32	-
1	632	32	+
1	635	32	-
1	739	32	-
2	385	32	+
2	458	32	+
2	459	32	+
2	568	32	+
2	661	32	+
2	715	32	+
2	746	32	+
2	784	32	+
2	786	30	+
2	846	32	-
2	855	32	+
2	982	32	+
3	296	32	+
3	444	32	+
3	444	32	-
3	465	32	+
3	505	32	+
3	704	32	+
3	834	31	-
3	902	32	+
3	912	32	+
4	15	32	-
4	84	32	-
4	100	31	+
4	118	32	-
4	191	29	+
4	226	29	-
4	235	32	+
4	253	32	-
4	283	32	+
4	286	32	+
4	303	32	+
4	339	32	+
4	350	31	+
4	353	29	+
4	365	32	-
4	414	32	-
4	415	32	-
4	580	32	+
4	590	32	-
4	591	32	-
4	592	32	-
4	593	32	+
4	683	32	-
4	711	32	-
4	718	32	+
4	755	30	-
4	799	31	-
4	865	29	+
4	880	32	-
4	966	32	+
4	974	32	-
5	9	32	+
5	216	32	+
5	349	32	+
5	354	32	+
5	415	31	+
5	503	29	+
5	601	32	-
5	662	32	+
5	696	32	+
5	876	32	-
5	903	32	+
5	904	32	+
5	952	31	-
6	438	29	+
6	444	32	-
6	529	32	+
6	560	32	+
6	700	32	+
6	928	32	+
7	185	32	+
7	242	32	+
7	422	32	+
7	538	29	+
7	721	32	+
7	811	32	+
7	831	32	+
7	973	32	+
7	981	32	+
8	461	32	+
8	492	32	+
8	892	32	+
9	216	32	+
9	349	32	+
9	354	32	+
9	484	31	-
9	503	32	+
9	662	32	+
9	696	32	+
9	903	32	+
9	904	32	+
10	119	29	+
10	174	32	+
10	305	32	+
10	446	30	+
10	561	32	+
10	579	32	+
10	668	32	+
10	837	32	+
10	838	31	+
10	1002	29	+
11	30	32	-
11	31	32	+
11	58	32	+
11	200	32	-
11	208	30	-
11	245	32	-
11	289	32	-
11	386	32	+
11	497	32	-
11	585	32	+
11	644	32	-
11	677	32	-
11	687	32	+
11	728	32	+
11	797	32	+
11	959	32	-
11	968	32	-
12	21	32	+
12	21	32	-
12	221	32	+
12	221	32	-
12	271	30	+
12	271	30	-
12	387	32	+
12	387	32	-
12	589	32	+
12	589	32	-
12	751	32	-
12	889	32	+
12	889	32	-
12	972	29	+
12	972	32	-
13	66	32	-
13	72	32	-
13	192	32	+
13	287	32	+
13	329	32	+
13	352	32	+
13	385	29	-
13	437	30	+
13	463	32	-
13	551	32	+
13	650	32	+
13	745	32	+
13	842	32	+
13	855	32	-
13	873	32	-
14	418	32	+
14	435	31	+
14	611	32	+
14	656	32	+
14	790	32	+
14	994	32	+
15	84	32	+
15	100	29	-
15	168	32	-
15	226	32	+
15	235	32	-
15	253	32	+
15	255	32	+
15	283	32	-
15	286	32	-
15	303	32	-
15	339	29	-
15	350	32	-
15	353	32	-
15	365	30	+
15	414	32	+
15	415	32	+
15	527	32	+
15	582	29	-
15	590	32	+
15	592	32	+
15	593	30	-
15	606	32	+
15	683	32	+
15	711	32	+
15	718	31	-
15	740	29	+
15	755	32	+
15	862	30	-
15	880	31	+
15	974	32	+
16	313	32	-
16	328	32	-
16	334	32	-
16	361	29	+
16	371	32	-
16	472	32	+
16	496	32	-
16	509	32	-
16	514	32	-
16	516	31	-
16	600	32	+
