40	218	60	+
179	651	60	+
83	738	60	+
556	707	60	+
459	982	60	+
893	996	60	+
114	924	60	+
24	317	60	+
540	857	60	+
77	455	60	+
104	925	60	+
529	928	60	+
602	801	60	+
104	451	60	+
825	870	60	+
638	818	59	+
172	519	58	+
757	867	58	+
722	796	57	+
408	844	57	+
320	646	57	+
599	841	56	+
229	452	56	+
113	869	56	+
734	801	56	+
624	980	56	+
496	509	55	+
227	647	55	+
372	591	55	+
17	291	55	+
353	718	55	+
65	277	55	+
201	878	55	+
243	653	55	+
190	407	54	+
51	936	54	+
138	962	54	+
296	704	54	+
713	749	54	+
199	327	54	+
404	878	54	+
450	724	53	+
99	845	53	+
725	870	53	+
72	459	53	+
82	772	53	+
188	882	52	+
565	980	52	+
288	462	52	+
618	641	52	+
204	839	52	+
328	632	52	+
238	277	52	+
403	789	52	+
392	870	52	+
275	571	52	+
606	755	52	+
294	323	52	+
164	249	52	+
180	321	51	+
264	442	51	+
355	707	51	+
146	620	51	+
180	732	51	+
386	797	51	+
593	718	51	+
277	737	51	+
2	982	51	+
11	585	51	+
34	859	51	+
585	728	51	+
847	871	51	+
678	890	51	+
27	379	51	+
433	628	50	+
301	730	50	+
267	712	50	+
204	955	50	+
301	588	50	+
491	595	50	+
390	508	50	+
227	230	50	+
230	647	50	+
477	615	50	+
386	687	50	+
710	907	50	+
174	969	50	+
601	895	50	+
296	465	50	+
393	550	50	+
521	820	50	+
209	605	50	+
299	448	49	+
174	863	49	+
172	978	49	+
64	690	49	+
619	851	49	+
198	362	49	+
70	195	49	+
528	614	49	+
34	907	49	+
771	870	49	+
746	848	49	+
506	979	49	+
253	415	49	+
168	862	49	+
872	883	49	+
65	238	49	+
505	902	49	+
167	765	49	+
128	515	49	+
973	981	48	+
341	362	48	+
208	245	48	+
147	199	48	+
665	900	48	+
84	606	48	+
727	957	48	+
11	386	48	+
538	721	48	+
222	691	48	+
604	655	48	+
150	861	48	+
647	910	48	+
17	957	48	+
34	710	48	+
182	956	48	+
121	370	47	+
587	776	47	+
34	754	47	+
13	890	47	+
558	569	47	+
219	878	47	+
782	914	47	+
598	740	47	+
802	971	47	+
154	253	47	+
268	381	47	+
640	888	47	+
325	754	47	+
339	593	47	+
385	784	47	+
98	949	47	+
597	837	47	+
528	809	47	+
98	602	47	+
107	274	47	+
438	928	47	+
161	613	47	+
322	327	47	+
415	974	47	+
266	780	47	+
408	665	47	+
581	779	47	+
21	387	46	+
239	621	46	+
296	905	46	+
62	557	46	+
61	576	46	+
42	833	46	+
648	877	46	+
601	952	46	+
14	656	46	+
584	713	46	+
584	749	46	+
572	724	46	+
715	786	46	+
620	990	46	+
246	930	46	+
181	939	46	+
315	702	46	+
227	910	46	+
218	519	46	+
458	855	46	+
936	985	46	+
340	871	46	+
365	592	46	+
173	877	46	+
284	986	46	+
786	916	46	+
136	281	45	+
621	698	45	+
75	402	45	+
752	880	45	+
1	371	45	+
265	968	45	+
198	608	45	+
57	269	45	+
427	680	45	+
365	590	45	+
770	899	45	+
428	605	45	+
619	918	45	+
147	707	45	+
199	707	45	+
648	813	45	+
248	428	45	+
365	414	45	+
552	879	45	+
274	896	45	+
227	376	45	+
84	414	45	+
22	346	45	+
176	652	45	+
2	715	45	+
2	786	45	+
459	661	45	+
414	415	45	+
235	283	45	+
660	979	45	+
881	948	45	+
60	571	45	+
851	918	45	+
760	949	44	+
200	208	44	+
82	198	44	+
446	561	44	+
338	619	44	+
962	969	44	+
606	880	44	+
595	995	44	+
127	521	44	+
69	375	44	+
722	884	44	+
391	699	44	+
269	808	44	+
1	313	44	+
457	562	44	+
446	838	44	+
69	832	44	+
843	866	44	+
138	760	44	+
619	625	44	+
650	678	44	+
137	225	44	+
212	861	44	+
156	469	44	+
660	791	44	+
839	955	44	+
558	702	44	+
506	583	44	+
369	471	44	+
83	754	44	+
244	456	44	+
345	945	44	+
498	537	44	+
193	971	44	+
527	683	44	+
227	927	44	+
46	533	44	+
115	893	44	+
123	548	44	+
189	915	44	+
758	915	44	+
22	642	44	+
438	529	44	+
82	608	43	+
636	913	43	+
286	350	43	+
199	407	43	+
729	981	43	+
30	497	43	+
418	994	43	+
252	319	43	+
749	776	43	+
32	991	43	+
175	854	43	+
584	587	43	+
300	621	43	+
575	924	43	+
718	862	43	+
320	667	43	+
622	860	43	+
152	784	43	+
202	536	43	+
289	644	43	+
133	872	43	+
430	685	43	+
532	818	43	+
335	549	43	+
339	966	43	+
278	788	43	+
433	576	43	+
578	938	43	+
698	947	43	+
200	245	43	+
287	542	43	+
159	376	43	+
760	969	43	+
527	755	43	+
592	683	43	+
699	906	43	+
375	482	43	+
127	909	42	+
162	304	42	+
69	301	42	+
103	263	42	+
41	597	42	+
307	328	42	+
315	858	42	+
159	749	42	+
275	759	42	+
571	759	42	+
775	910	42	+
268	651	42	+
111	337	42	+
410	820	42	+
430	919	42	+
797	958	42	+
339	353	42	+
230	927	42	+
741	745	42	+
72	848	42	+
158	247	42	+
263	756	42	+
730	832	42	+
718	833	42	+
420	948	42	+
796	805	42	+
238	737	42	+
461	892	42	+
34	83	42	+
587	749	42	+
51	985	42	+
226	683	42	+
98	801	42	+
38	776	42	+
61	695	42	+
95	555	42	+
22	926	42	+
106	421	42	+
86	637	42	+
572	991	42	+
168	339	42	+
121	434	41	+
666	923	41	+
163	888	41	+
15	590	41	+
165	450	41	+
180	191	41	+
241	742	41	+
151	591	41	+
229	366	41	+
127	410	41	+
692	740	41	+
737	986	41	+
558	618	41	+
90	807	41	+
369	672	41	+
397	723	41	+
168	303	41	+
656	790	41	+
295	852	41	+
398	672	41	+
708	884	41	+
277	986	41	+
924	940	41	+
679	818	41	+
480	633	41	+
556	777	41	+
834	934	41	+
514	632	41	+
157	540	41	+
157	857	41	+
433	567	41	+
859	907	41	+
889	972	41	+
2	459	41	+
459	715	41	+
581	806	41	+
355	682	41	+
403	945	41	+
789	945	41	+
242	831	41	+
712	911	41	+
198	383	41	+
52	688	41	+
194	457	41	+
459	848	41	+
230	910	41	+
781	792	41	+
234	699	41	+
245	959	41	+
504	872	41	+
899	1000	41	+
376	999	41	+
385	786	40	+
576	628	40	+
41	305	40	+
90	417	40	+
376	775	40	+
2	661	40	+
727	982	40	+
186	214	40	+
89	697	40	+
408	843	40	+
235	353	40	+
205	992	40	+
571	823	40	+
626	697	40	+
583	979	40	+
84	365	40	+
543	893	40	+
599	676	40	+
99	712	40	+
591	683	40	+
505	822	40	+
484	911	40	+
315	558	40	+
322	556	40	+
155	244	40	+
540	1001	40	+
422	538	40	+
341	447	40	+
94	803	40	+
158	744	40	+
417	826	40	+
69	730	40	+
34	988	40	+
109	114	40	+
65	284	40	+
66	396	40	+
31	585	40	+
588	730	40	+
222	416	40	+
11	31	40	+
468	596	40	+
138	887	40	+
362	935	40	+
247	822	40	+
296	505	40	+
414	527	40	+
838	950	40	+
52	243	40	+
51	836	40	+
583	834	40	+
226	755	40	+
683	755	40	+
132	431	40	+
400	476	40	+
83	306	40	+
253	414	40	+
171	740	40	+
158	822	40	+
57	563	40	+
46	603	40	+
764	936	40	+
699	781	40	+
174	760	40	+
93	508	40	+
357	833	40	+
395	657	40	+
481	813	39	+
12	21	39	+
121	381	39	+
370	381	39	+
32	757	39	+
383	447	39	+
814	992	39	+
495	621	39	+
622	854	39	+
28	191	39	+
30	968	39	+
51	565	39	+
51	980	39	+
381	434	39	+
61	824	39	+
386	585	39	+
371	496	39	+
286	353	39	+
669	692	39	+
207	580	39	+
414	590	39	+
33	420	39	+
659	872	39	+
425	665	39	+
753	899	39	+
154	474	39	+
368	514	39	+
726	757	39	+
279	498	39	+
177	796	39	+
459	463	39	+
7	811	39	+
173	648	39	+
215	561	39	+
327	355	39	+
33	881	39	+
163	290	39	+
340	847	39	+
289	497	39	+
41	561	39	+
175	250	39	+
21	589	39	+
385	459	39	+
836	936	39	+
521	909	39	+
439	712	39	+
531	602	39	+
531	801	39	+
596	665	39	+
83	325	39	+
325	907	39	+
177	320	39	+
174	734	39	+
34	325	39	+
291	762	39	+
523	603	39	+
344	745	39	+
612	689	39	+
36	113	39	+
698	815	39	+
815	947	39	+
234	391	39	+
595	967	39	+
233	374	39	+
306	710	39	+
306	907	39	+
263	617	39	+
554	897	39	+
82	706	39	+
18	641	39	+
16	600	39	+
352	745	39	+
154	591	39	+
671	996	39	+
604	770	39	+
168	593	39	+
422	973	39	+
11	58	39	+
88	595	39	+
1	328	39	+
179	682	39	+
561	579	39	+
821	934	39	+
41	837	38	+
636	694	38	+
515	810	38	+
212	616	38	+
191	865	38	+
231	823	38	+
221	589	38	+
328	371	38	+
148	538	38	+
573	888	38	+
247	744	38	+
355	556	38	+
583	989	38	+
232	761	38	+
68	695	38	+
263	631	38	+
374	488	38	+
72	715	38	+
512	931	38	+
526	765	38	+
296	902	38	+
150	616	38	+
253	880	38	+
749	841	38	+
694	869	38	+
99	439	38	+
263	478	38	+
480	978	38	+
303	339	38	+
527	606	38	+
532	675	38	+
762	971	38	+
525	948	38	+
54	483	38	+
430	997	38	+
242	721	38	+
580	785	38	+
426	491	38	+
328	361	38	+
286	593	38	+
264	270	38	+
424	955	38	+
372	752	38	+
235	718	38	+
235	862	38	+
209	428	38	+
917	971	38	+
535	961	38	+
414	606	38	+
476	840	38	+
20	347	38	+
177	646	38	+
328	496	38	+
34	306	38	+
218	266	38	+
328	509	38	+
121	651	38	+
133	278	38	+
188	519	38	+
133	659	38	+
504	883	38	+
908	995	38	+
239	930	38	+
317	408	38	+
317	844	38	+
361	514	38	+
72	784	38	+
459	784	38	+
163	839	38	+
434	651	38	+
565	624	38	+
113	636	38	+
246	300	38	+
156	559	38	+
125	741	38	+
71	619	38	+
199	556	38	+
572	867	38	+
196	311	38	+
287	344	38	+
