1	313	30	+
1	328	32	+
1	334	27	+
1	361	32	+
1	371	30	+
1	496	32	+
1	632	32	+
2	459	29	+
2	661	32	+
2	784	32	+
2	855	32	+
3	704	27	+
3	902	29	+
4	303	26	+
4	582	28	+
5	9	32	+
5	354	28	+
5	904	32	+
7	185	29	+
7	538	29	+
8	461	27	+
8	892	28	+
9	354	28	+
9	904	32	+
11	31	32	+
11	585	32	+
11	728	30	+
11	797	28	+
11	958	32	+
13	192	29	+
13	329	31	+
13	352	28	+
13	551	29	+
14	790	32	+
15	365	32	+
15	414	32	+
15	415	32	+
15	590	28	+
15	592	32	+
15	683	32	+
15	711	29	+
15	755	28	+
16	600	32	+
16	607	32	+
17	291	32	+
17	957	32	+
18	315	30	+
18	814	31	+
18	992	28	+
21	221	32	+
21	387	32	+
22	346	30	+
22	926	28	+
23	313	32	+
24	97	27	+
24	317	32	+
24	449	27	+
24	468	29	+
24	665	31	+
24	866	28	+
25	256	32	+
25	447	32	+
27	379	32	+
29	581	28	+
29	779	32	+
29	951	32	+
30	497	32	+
30	968	29	+
31	58	29	+
31	687	32	+
31	728	32	+
31	797	27	+
32	726	28	+
32	798	30	+
32	867	30	+
32	991	30	+
33	420	32	+
33	881	27	+
34	83	30	+
34	306	32	+
34	325	28	+
34	710	32	+
34	754	29	+
35	428	30	+
36	694	32	+
38	776	32	+
39	519	32	+
39	633	32	+
39	701	31	+
39	978	31	+
40	172	32	+
40	978	27	+
41	305	32	+
41	597	32	+
41	837	29	+
41	1002	32	+
43	471	32	+
44	219	31	+
45	669	31	+
46	603	30	+
47	846	31	+
51	363	32	+
51	565	32	+
51	624	31	+
51	836	30	+
51	980	28	+
51	985	32	+
52	243	32	+
57	269	28	+
57	563	32	+
58	386	28	+
59	705	28	+
59	956	29	+
61	567	31	+
61	763	31	+
62	290	32	+
62	359	32	+
62	785	32	+
63	512	32	+
64	690	32	+
65	277	28	+
68	628	27	+
68	695	31	+
69	375	29	+
70	697	30	+
70	750	29	+
71	236	29	+
71	338	28	+
71	406	32	+
