403	945	32	+
328	371	32	+
619	851	32	+
466	812	31	+
700	928	30	+
519	882	30	+
208	245	28	+
949	965	28	+
4	339	27	+
439	484	27	+
710	754	26	+
56	993	26	+
267	439	26	+
267	484	26	+
338	619	26	+
338	851	26	+
335	772	25	+
268	434	25	+
256	447	25	+
338	918	25	+
619	918	25	+
851	918	25	+
564	799	24	+
520	924	24	+
334	509	24	+
184	672	23	+
758	915	23	+
136	470	21	+
609	954	21	+
657	773	21	+
532	679	20	+
403	513	19	+
513	945	19	+
355	777	19	+
393	922	19	+
130	936	19	+
526	765	19	+
302	716	18	+
409	595	18	+
175	854	18	+
268	370	18	+
370	434	18	+
526	855	18	+
765	855	18	+
145	294	18	+
173	648	18	+
11	797	18	+
102	427	17	+
194	849	17	+
583	821	17	+
136	689	17	+
470	689	17	+
620	720	17	+
602	949	17	+
602	965	17	+
557	580	17	+
145	237	17	+
237	294	17	+
264	481	17	+
710	988	16	+
754	988	16	+
505	822	16	+
621	815	16	+
681	989	16	+
252	319	16	+
510	970	16	+
167	982	16	+
72	526	16	+
72	765	16	+
72	855	16	+
256	383	16	+
383	447	16	+
145	933	16	+
237	933	16	+
294	933	16	+
306	710	15	+
306	754	15	+
306	988	15	+
379	749	15	+
624	925	15	+
2	152	15	+
220	366	15	+
302	592	15	+
592	716	15	+
450	453	15	+
155	244	15	+
426	967	15	+
289	677	15	+
376	910	15	+
428	926	15	+
108	335	15	+
108	772	15	+
334	496	15	+
496	509	15	+
422	602	15	+
422	949	15	+
422	965	15	+
110	278	15	+
359	785	15	+
699	906	15	+
